#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
coa_plain_hellenic;Hellenic Coat of Arms;;;;;;;;;;;;;x
###### Religion/titles definitions;;;;;;;;;;;;;;x
GOD_PLUTO;Pluto;Pluton;Pluto;;Pluto;;;;;;;;;x
GOD_JUNO;Juno;Junon;Juno;;Juno;;;;;;;;;x
GOD_JUNO_byzantine;Hera;Héra;Hera;;Hera;;;;;;;;;x
GOD_VESTA;Vesta;Vesta;Vesta;;Vesta;;;;;;;;;x
GOD_VESTA_byzantine;Hestia;Hestia;Hestia;;Hestia;;;;;;;;;x
GOD_MINERVA;Minerva;Minerve;Minerva;;Minerva;;;;;;;;;x
GOD_MINERVA_byzantine;Athena;Athéna;Athene;;Atenea;;;;;;;;;x
GOD_CERES;Ceres;Cérès;Ceres;;Ceres;;;;;;;;;x
GOD_CERES_byzantine;Demeter;Déméter;Demeter;;Deméter;;;;;;;;;x
GOD_DIANA;Diana;Diane;Diana;;Diana;;;;;;;;;x
GOD_DIANA_byzantine;Artemis;Artémis;Artemis;;Artemisa;;;;;;;;;x
GOD_VENUS;Venus;Vénus;Venus;;Venus;;;;;;;;;x
GOD_VENUS_byzantine;Aphrodite;Aphrodite;Aphrodite;;Afrodita;;;;;;;;;x
GOD_MARS;Mars;Mars;Mars;;Marte;;;;;;;;;x
GOD_MARS_byzantine;Ares;Arès;Ares;;Ares;;;;;;;;;x
GOD_MERCURY;Mercury;Mercure;Mercurius;;Mercurio;;;;;;;;;x
GOD_MERCURY_byzantine;Hermes;Hermès;Hermes;;Hermes;;;;;;;;;x
GOD_JUPITER;Jupiter;Jupiter;Jupiter;;Júpiter;;;;;;;;;x
GOD_JUPITER_byzantine;Zeus;Zeus;Zeus;;Zeus;;;;;;;;;x
GOD_NEPTUNE;Neptune;Neptune;Neptun;;Neptuno;;;;;;;;;x
GOD_NEPTUNE_byzantine;Poseidon;Poséidon;Poseidon;;Poseidón;;;;;;;;;x
GOD_VULCAN;Vulcan;Vulcain;Vulcanus;;Vulcano;;;;;;;;;x
GOD_VULCAN_byzantine;Hephaestus;Héphaïstos;Hephaistos;;Hefesto;;;;;;;;;x
GOD_APOLLO;Apollo;Apollon;Apollon;;Apolo;;;;;;;;;x
THE_THEOGONY;The Theogony;La Théogonie;Die Theogonie;;La Teogonía;;;;;;;;;x
hellenic_pagan_DESC;The Hellenistic religion is polytheistic, with a pantheon of twelve major gods including Jupiter, Mars, Mercury, Venus, Minerva and Vesta. It originated in ancient Greece and with the conquests of Alexander the Great and the Roman Empire, it would go on to become the dominant religion in the Mediterranean world until the rise of Christendom.;L'hellénisme est polythéiste, avec un panthéon de douze dieux majeurs incluant Jupiter, Mars, Mercure, Venus, Minerve et Vesta. Il est originaire de la Grèce antique et avec les conquête d'Alexandre le Grand et l'Empire romain, allait devenir la religion dominante autour de la Méditerranée jusqu'à la montée du Christianisme.;;;;;;;;;;;;x
hellenic_pagan_FEATURES;§Y*§! Can try to reconquer the land of the old Roman Empire from non-pagan rulers.\n§Y*§! Can liberate Italian and Greek provinces from non-pagan rulers.;§Y*§! Peut tenter de recapturer les terres du vieil Empire romain dirigées par des non païens.\n§Y*§! Peut libérer les provinces italiennes et grecques dirigées par des non païens.;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
king_hellenic_pagan;Rex;Rex;Rex;;Rey;;;;;;;;;x
king_hellenic_pagan_byzantine;Regas;Regas;Regas;;Rey;;;;;;;;;x
king_female_hellenic_pagan;Regina;Regina;Regina;;Reina;;;;;;;;;x
duke_hellenic_pagan;Legatus Augusti;Legatus Augusti;;;;;;;;;;;;x
duke_female_hellenic_pagan;Legata Augusti;Legata Augusti;;;;;;;;;;;;x
count_hellenic_pagan;Legatus;Legatus;;;;;;;;;;;;x
count_female_hellenic_pagan;Legata;Legata;;;;;;;;;;;;x
baron_hellenic_pagan;Eques;Eques;;;;;;;;;;;;x
baron_female_hellenic_pagan;Eques;Eques;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
temple_king_hellenic_pagan;Rex Sacrorum;Rex Sacrorum;Rex Sacrorum;;Rey Sacrorum;;;;;;;;;x
temple_king_female_hellenic_pagan;Regina Sacrorum;Regina Sacrorum;Regina Sacrorum;;Reina Sacrorum;;;;;;;;;x
temple_duke_hellenic_pagan;Pontifex Magnus;Pontifex Magnus;;;;;;;;;;;;x
temple_count_hellenic_pagan;Pontifex;Pontifex;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
city_emperor_hellenic_pagan;Emperor;Emperor;Kaiser;;Emperador;;;;;;;;;x
city_king_hellenic_pagan;Consul;Consul;Konsulat;;Cónsul;;;;;;;;;x
city_king_hellenic_pagan_byzantine;Hypatos;Hypatos;;;;;;;;;;;;x
city_duke_hellenic_pagan;Proconsul;Proconsul;Prokonsul;;Procónsul;;;;;;;;;x
city_count_hellenic_pagan;Lord Prefect;Seigneur-Préfet;Oberbürgermeister;;Gran Prefecto;;;;;;;;;x
city_baron_hellenic_pagan;Prefect;Préfet;Bürgermeister;;Prefecto;;;;;;;;;x
family_palace_baron_hellenic_pagan;Pater Familias;Pater Familias;;;;;;;;;;;;x
family_palace_baron_female_hellenic_pagan;Mater Familias;Mater Familias;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
duchy_hellenic_pagan;Province;Province;Provinz;;Provincia;;;;;;;;;x
duchy_of_hellenic_pagan;Province of;Province de;Provinz von;;Provincia de;;;;;;;;;x
temple_kingdom_hellenic_pagan;Sacred Kingdom;;;;;;;;;;;;;x
temple_kingdom_of_hellenic_pagan;Sacred Kingdom of;;;;;;;;;;;;;x
temple_duchy_hellenic_pagan;Grand Pontificate;;;;;;;;;;;;;x
temple_duchy_of_hellenic_pagan;Grand Pontificate of;;;;;;;;;;;;;x
temple_county_hellenic_pagan;Pontificate;;;;;;;;;;;;;x
temple_county_of_hellenic_pagan;Pontificate of;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
d_hellenic_pagan;The Pontificate Maxima;Le Pontificat Maxima;;;;;;;;;;;;x
d_hellenic_pagan_adj;Pontifical;;;;;;;;;;;;;x
